persona_id,name,plan,age,lang,profile,xp,flight_level,momentum_score,momentum_league,active_weeks,weekly_scores,maturity_index,maturity_rank,cmi,rmi,route_proven,route_proven_count,breadth_index,breadth_descriptor,trust_state,title_eligibility,prestige_pei,prestige_nomination,achievements,achievement_ids,cxw,sex,team_contrib,practical,capstone,missions,integrity_hold,clusters,horizons,ldb_mastery_eligible,ldb_momentum_eligible,expected,issues,result
SYN-0371,Synthetic 371,WingPass,adult,en,team_strong,1575,6,77.5,Platinum,8,50.0|85.0|60.0|85.0|75.0|85.0|75.0|60.0,66.25,Specialist,85.0,85.0,1,1,50.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,80.9,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,7,4,1,6,0,6,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0372,Synthetic 372,MeritRoute,adult,en,integrity,190,2,37.5,Bronze,4,40.0|0.0|50.0|60.0|75.0|0.0|0.0|0.0,22.5,Hatchling,70.0,49.0,0,0,32.5,Expanding,NORMAL,NOT_ELIGIBLE,31.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,1,0,4,0,4,LED|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0373,Synthetic 373,MeritRoute,adult,ar,popular_weak,455,3,59.17,Silver,6,0.0|40.0|75.0|60.0|60.0|70.0|0.0|50.0,15.0,Hatchling,15.0,15.0,0,0,43.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,28.75,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,0,0,6,0,5,BLD|LED|OPR,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS
SYN-0374,Synthetic 374,OpenFlight,adult,en,steady,700,4,61.67,Gold,6,40.0|0.0|40.0|65.0|0.0|65.0|85.0|75.0,60.0,Pathfinder,76.67,76.67,1,1,57.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,62.65,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-MST-001|ACH-TEAM-001,0,0,1,1,1,4,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0375,Synthetic 375,OpenFlight,adult,en,new,280,2,42.5,Bronze,5,40.0|0.0|0.0|40.0|75.0|60.0|0.0|40.0,42.5,Scout,83.33,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,46.45,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-TEAM-001,0,0,1,3,0,2,0,2,BLD|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0376,Synthetic 376,OpenFlight,adult,en,steady,1130,5,75.0,Platinum,6,75.0|60.0|0.0|75.0|0.0|75.0|90.0|75.0,66.25,Specialist,81.67,81.67,1,1,57.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,76.15,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,2,4,1,6,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0377,Synthetic 377,MeritRoute,adult,en,high_act_low_ev,620,4,56.67,Silver,8,50.0|50.0|60.0|10.0|40.0|60.0|60.0|60.0,15.0,Hatchling,0.0,0.0,0,0,75.0,Integrated,NORMAL,NOT_ELIGIBLE,26.0,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,0,0,16,0,10,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS
SYN-0378,Synthetic 378,OpenFlight,adult,ar,low_act_high_ev,880,4,61.67,Gold,7,40.0|50.0|50.0|85.0|50.0|50.0|85.0|0.0,58.75,Pathfinder,100.0,100.0,1,1,38.75,Expanding,NORMAL,PROGRESS_VISIBLE,68.5,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001,0,0,0,7,1,2,0,4,LED|OPR|PRT,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS
SYN-0379,Synthetic 379,WingPass,adult,en,experienced,1150,5,71.67,Gold,8,50.0|75.0|10.0|40.0|85.0|85.0|85.0|50.0,86.25,Vanguard,100.0,100.0,1,2,48.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,80.25,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,2,7,1,4,0,5,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS
SYN-0380,Synthetic 380,Expedition,adult,ar,new,360,3,46.67,Silver,6,0.0|40.0|70.0|50.0|50.0|60.0|0.0|10.0,30.0,Hatchling,66.67,49.0,0,0,21.25,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,41.7,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,3,1,0,3,0,3,LED,0,1,{'baseline': 'ok'},,PASS
SYN-0381,Synthetic 381,MeritRoute,adult,ar,merit,990,4,72.5,Gold,8,75.0|50.0|75.0|50.0|75.0|85.0|75.0|50.0,63.75,Pathfinder,83.33,83.33,1,1,50.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,68.15,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,2,1,6,0,6,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0382,Synthetic 382,FlightPass,adult,en,returning,420,3,54.17,Silver,6,85.0|0.0|0.0|55.0|50.0|75.0|50.0|10.0,47.5,Scout,86.67,49.0,0,0,38.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,56.95,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-RET-001|ACH-TEAM-001,0,0,2,4,0,6,0,4,BLD|LED|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0383,Synthetic 383,Expedition,minor,ar,minor_ar,370,3,51.67,Silver,5,65.0|50.0|85.0|70.0|0.0|40.0|0.0|0.0,42.5,Scout,83.33,49.0,0,0,27.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,47.45,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,3,0,3,0,3,BLD|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0384,Synthetic 384,FlightPass,adult,ar,a11y_compressed,500,3,62.5,Gold,6,50.0|50.0|0.0|65.0|50.0|0.0|75.0|85.0,45.0,Scout,95.0,49.0,0,0,38.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,54.45,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,4,0,5,0,4,BLD|LED|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0385,Synthetic 385,WingPass,adult,en,team_passenger,55,1,21.67,Iron,3,0.0|0.0|0.0|40.0|0.0|40.0|50.0|0.0,5.0,Hatchling,0.0,0.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,10.5,NOT_ELIGIBLE,1,ACH-ACT-001,0,0,0,0,0,3,0,2,LED|PRT,0,0,{'full_mastery_from_team': 'no'},,PASS
SYN-0386,Synthetic 386,FlightPass,adult,en,team_strong,1325,5,76.67,Platinum,8,40.0|10.0|75.0|85.0|85.0|80.0|60.0|75.0,66.25,Specialist,81.67,81.67,1,1,39.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,77.65,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,5,5,1,5,0,5,OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0387,Synthetic 387,WingPass,adult,en,integrity,285,2,38.33,Bronze,4,0.0|0.0|0.0|65.0|50.0|75.0|0.0|40.0,37.5,Scout,95.0,49.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,44.2,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-EVD-001,0,0,0,4,0,2,0,2,LED|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0388,Synthetic 388,WingPass,adult,en,popular_weak,200,2,42.5,Bronze,5,40.0|0.0|0.0|0.0|40.0|50.0|50.0|75.0,5.0,Hatchling,30.0,30.0,0,0,38.75,Expanding,NORMAL,NOT_ELIGIBLE,22.75,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-EVD-001,0,0,0,0,0,4,0,4,LED|OPR|PRT,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS
SYN-0389,Synthetic 389,MeritRoute,adult,en,steady,955,4,70.83,Gold,7,65.0|75.0|50.0|90.0|0.0|40.0|85.0|60.0,58.75,Pathfinder,81.67,81.67,1,1,48.75,Expanding,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,65.0,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,4,1,6,0,6,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0390,Synthetic 390,MeritRoute,adult,en,new,275,2,33.33,Bronze,4,50.0|50.0|50.0|0.0|0.0|50.0|0.0|0.0,22.5,Hatchling,70.0,49.0,0,0,33.75,Expanding,NORMAL,NOT_ELIGIBLE,32.2,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,1,0,3,0,3,LED|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0391,Synthetic 391,MeritRoute,adult,en,steady,535,3,70.83,Gold,7,40.0|60.0|85.0|90.0|0.0|65.0|50.0|75.0,40.0,Scout,83.33,49.0,0,0,48.75,Expanding,NORMAL,NOT_ELIGIBLE,49.45,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001,0,0,0,4,0,6,0,6,LED|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0392,Synthetic 392,FlightPass,adult,en,high_act_low_ev,480,3,43.33,Bronze,5,40.0|60.0|0.0|0.0|50.0|0.0|50.0|60.0,7.5,Hatchling,0.0,0.0,0,0,60.0,Multi-Horizon,NORMAL,NOT_ELIGIBLE,18.0,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-LRN-001,0,0,0,0,0,12,0,7,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS
SYN-0393,Synthetic 393,Expedition,adult,ar,low_act_high_ev,960,4,56.67,Silver,8,40.0|50.0|50.0|60.0|50.0|70.0|60.0|50.0,63.75,Pathfinder,100.0,100.0,1,1,18.25,Focused,POSITIVE_STANDING,PROGRESS_VISIBLE,73.9,NOT_ELIGIBLE,4,ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,2,8,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS
SYN-0394,Synthetic 394,Expedition,adult,en,experienced,1130,5,71.67,Gold,8,75.0|60.0|75.0|50.0|60.0|85.0|50.0|75.0,86.25,Vanguard,100.0,100.0,1,2,48.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,80.25,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,2,7,1,5,0,5,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0395,Synthetic 395,FlightPass,adult,en,new,245,2,35.0,Bronze,4,0.0|40.0|60.0|0.0|50.0|60.0|0.0|0.0,10.0,Hatchling,15.0,15.0,0,0,33.75,Expanding,NORMAL,NOT_ELIGIBLE,19.75,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,3,0,3,BLD|LED|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0396,Synthetic 396,WingPass,adult,en,merit,1005,5,67.5,Gold,7,65.0|50.0|10.0|0.0|65.0|85.0|65.0|75.0,63.75,Pathfinder,86.0,86.0,1,1,39.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,71.45,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,6,1,4,0,5,BLD|OPR,1,1,{'baseline': 'ok'},,PASS
SYN-0397,Synthetic 397,OpenFlight,adult,ar,returning,440,3,55.0,Silver,6,75.0|0.0|0.0|10.0|50.0|50.0|75.0|70.0,47.5,Scout,83.33,49.0,0,0,27.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,52.45,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-RET-001|ACH-TEAM-001,0,0,3,3,0,7,0,3,LED|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0398,Synthetic 398,OpenFlight,minor,ar,minor_ar,220,2,36.67,Bronze,6,10.0|0.0|10.0|0.0|40.0|50.0|50.0|60.0,12.5,Hatchling,0.0,0.0,0,0,38.75,Expanding,NORMAL,NOT_ELIGIBLE,21.25,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-TEAM-001,0,0,3,0,0,4,0,4,LED|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0399,Synthetic 399,OpenFlight,adult,ar,a11y_compressed,320,3,46.67,Silver,5,75.0|50.0|0.0|0.0|65.0|0.0|40.0|50.0,37.5,Scout,86.67,49.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,39.45,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,3,0,2,0,2,LED|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0400,Synthetic 400,WingPass,adult,en,team_passenger,185,2,20.83,Iron,2,0.0|50.0|0.0|0.0|75.0|0.0|0.0|0.0,22.5,Hatchling,70.0,49.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,29.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,1,0,2,0,2,BLD|LED,0,0,{'full_mastery_from_team': 'no'},,PASS
SYN-0401,Synthetic 401,WingPass,adult,en,team_strong,1240,5,70.83,Gold,8,65.0|60.0|20.0|50.0|75.0|80.0|60.0|85.0,66.25,Specialist,83.33,83.33,1,1,34.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,77.15,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,7,4,1,4,0,4,LED|OPR,1,1,{'baseline': 'ok'},,PASS
SYN-0402,Synthetic 402,Expedition,adult,en,integrity,450,3,56.67,Silver,6,50.0|70.0|60.0|0.0|0.0|40.0|50.0|70.0,45.0,Scout,85.0,49.0,0,0,33.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,46.45,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,2,0,4,0,3,BLD|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0403,Synthetic 403,MeritRoute,adult,en,popular_weak,225,2,50.0,Silver,6,40.0|50.0|0.0|50.0|60.0|60.0|0.0|40.0,7.5,Hatchling,0.0,0.0,0,0,48.75,Expanding,NORMAL,NOT_ELIGIBLE,15.75,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-LRN-001,0,0,0,0,0,6,0,6,BLD|OPR|PRT,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS
SYN-0404,Synthetic 404,MeritRoute,adult,en,steady,850,4,60.0,Gold,6,0.0|65.0|85.0|80.0|0.0|75.0|15.0|40.0,58.75,Pathfinder,81.67,81.67,1,1,38.75,Expanding,NORMAL,PROGRESS_VISIBLE,63.0,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,4,1,4,0,4,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0405,Synthetic 405,WingPass,adult,ar,new,330,3,50.83,Silver,6,40.0|50.0|0.0|50.0|50.0|0.0|65.0|50.0,37.5,Scout,76.67,49.0,0,0,38.75,Expanding,NORMAL,NOT_ELIGIBLE,37.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,2,0,4,0,4,BLD|LED|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0406,Synthetic 406,Expedition,adult,en,steady,990,4,72.5,Gold,7,50.0|75.0|50.0|85.0|0.0|75.0|65.0|85.0,63.75,Pathfinder,83.33,83.33,1,1,34.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,69.65,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,4,1,5,0,4,OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0407,Synthetic 407,WingPass,adult,en,high_act_low_ev,360,3,31.67,Bronze,4,50.0|0.0|50.0|50.0|0.0|0.0|40.0|0.0,12.5,Hatchling,0.0,0.0,0,0,50.0,Multi-Horizon,NORMAL,NOT_ELIGIBLE,18.5,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,10,0,5,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS
SYN-0408,Synthetic 408,WingPass,adult,ar,low_act_high_ev,970,4,57.5,Silver,8,75.0|50.0|50.0|50.0|50.0|70.0|50.0|50.0,58.75,Pathfinder,100.0,100.0,1,1,27.5,Expanding,NORMAL,PROGRESS_VISIBLE,66.25,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001,0,0,0,8,1,1,0,3,OPR|PRT,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS
SYN-0409,Synthetic 409,WingPass,adult,en,experienced,995,4,68.33,Gold,6,0.0|40.0|75.0|75.0|85.0|85.0|50.0|0.0,86.25,Specialist,100.0,100.0,1,2,63.0,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,73.6,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001,0,1,0,6,1,4,0,7,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0410,Synthetic 410,FlightPass,adult,en,new,150,2,35.83,Bronze,4,0.0|0.0|0.0|0.0|65.0|50.0|50.0|50.0,22.5,Hatchling,70.0,49.0,0,0,5.0,Focused,NORMAL,NOT_ELIGIBLE,26.45,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-EVD-001,0,0,0,1,0,2,0,1,PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0411,Synthetic 411,OpenFlight,adult,ar,merit,1065,5,73.33,Gold,8,75.0|50.0|60.0|85.0|75.0|85.0|50.0|60.0,66.25,Specialist,86.0,86.0,1,1,57.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,77.45,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,2,6,1,6,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0412,Synthetic 412,FlightPass,adult,en,returning,300,3,38.33,Bronze,6,75.0|0.0|0.0|15.0|40.0|10.0|40.0|50.0,47.5,Scout,83.33,49.0,0,0,38.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,52.2,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-RET-001|ACH-TEAM-001,0,0,2,3,0,6,0,4,BLD|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0413,Synthetic 413,OpenFlight,minor,ar,minor_ar,560,3,57.5,Silver,7,65.0|70.0|70.0|0.0|50.0|10.0|40.0|50.0,45.0,Scout,95.0,49.0,0,0,33.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,60.95,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,4,4,0,3,0,3,BLD|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0414,Synthetic 414,WingPass,adult,en,a11y_compressed,120,2,16.67,Iron,3,50.0|10.0|0.0|40.0|0.0|0.0|0.0|0.0,10.0,Hatchling,0.0,0.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,13.0,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,2,0,2,BLD|LED,0,0,{'baseline': 'ok'},,PASS
SYN-0415,Synthetic 415,Expedition,adult,ar,team_passenger,380,3,41.67,Bronze,4,0.0|0.0|40.0|0.0|75.0|0.0|75.0|60.0,37.5,Scout,76.67,49.0,0,0,27.5,Expanding,NORMAL,NOT_ELIGIBLE,35.7,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,2,0,3,0,3,BLD|LED,0,1,{'full_mastery_from_team': 'no'},,PASS
SYN-0416,Synthetic 416,WingPass,adult,en,team_strong,1415,5,69.17,Gold,8,75.0|60.0|20.0|50.0|75.0|85.0|60.0|60.0,66.25,Specialist,83.33,83.33,1,1,40.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,78.4,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,8,5,1,3,0,4,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0417,Synthetic 417,WingPass,adult,en,integrity,160,2,38.33,Bronze,5,50.0|50.0|0.0|0.0|40.0|50.0|0.0|40.0,22.5,Hatchling,73.33,49.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,29.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,1,0,2,0,2,BLD|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0418,Synthetic 418,Expedition,adult,en,popular_weak,315,3,51.67,Silver,7,0.0|50.0|50.0|50.0|60.0|50.0|50.0|50.0,40.0,Scout,85.0,49.0,0,0,33.75,Expanding,NORMAL,NOT_ELIGIBLE,36.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,2,0,5,0,3,BLD|LED|PRT,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS
SYN-0419,Synthetic 419,Expedition,adult,en,steady,675,4,39.17,Bronze,4,40.0|0.0|0.0|70.0|0.0|65.0|60.0|0.0,55.0,Pathfinder,76.0,76.0,1,1,43.75,Expanding,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,52.8,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,1,1,4,0,5,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS
SYN-0420,Synthetic 420,MeritRoute,adult,en,new,190,2,43.33,Bronze,5,0.0|0.0|40.0|0.0|50.0|60.0|60.0|50.0,12.5,Hatchling,0.0,0.0,0,0,43.75,Expanding,NORMAL,NOT_ELIGIBLE,17.25,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,5,0,5,BLD|LED|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0421,Synthetic 421,FlightPass,adult,en,steady,670,4,42.5,Bronze,6,0.0|50.0|50.0|15.0|0.0|75.0|15.0|50.0,55.0,Pathfinder,76.0,76.0,1,1,55.0,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,55.05,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,1,1,4,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0422,Synthetic 422,Expedition,adult,en,high_act_low_ev,560,3,51.67,Silver,7,40.0|50.0|0.0|60.0|50.0|50.0|50.0|50.0,12.5,Hatchling,0.0,0.0,0,0,65.0,Multi-Horizon,NORMAL,NOT_ELIGIBLE,21.5,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,16,0,8,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS
SYN-0423,Synthetic 423,MeritRoute,adult,en,low_act_high_ev,1015,5,60.0,Gold,8,65.0|50.0|50.0|50.0|50.0|50.0|85.0|60.0,63.75,Pathfinder,100.0,100.0,1,1,34.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,74.65,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,8,1,2,0,4,LED|OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS
